,Report_Date,Mauritius_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
35,2020-02-26,0,77.8961279507236,280.36467564685165,True,36,1.144551798205609,457.8795464916508
36,2020-02-27,0,77.8961279507236,280.36467564685165,True,37,1.326423845828762,457.8795464916508
37,2020-02-28,0,77.8961279507236,280.36467564685165,True,38,1.5371164166921787,457.8795464916508
38,2020-02-29,0,77.8961279507236,280.36467564685165,True,39,1.7811693761305154,457.8795464916508
39,2020-03-01,0,77.8961279507236,280.36467564685165,True,40,2.0638284031252523,457.8795464916508
40,2020-03-02,0,77.8961279507236,280.36467564685165,True,41,2.3911515339933502,457.8795464916508
41,2020-03-03,0,77.8961279507236,280.36467564685165,True,42,2.7701306932245866,457.8795464916508
42,2020-03-04,0,77.8961279507236,280.36467564685165,True,43,3.2088299377564757,457.8795464916508
43,2020-03-05,0,77.8961279507236,280.36467564685165,True,44,3.7165422002296915,457.8795464916508
44,2020-03-06,0,77.8961279507236,280.36467564685165,True,45,4.303966317543853,457.8795464916508
45,2020-03-07,0,77.8961279507236,280.36467564685165,True,46,4.983406044013938,457.8795464916508
46,2020-03-08,0,77.8961279507236,280.36467564685165,True,47,5.7689925344972215,457.8795464916508
47,2020-03-09,0,77.8961279507236,280.36467564685165,True,48,6.6769313906784165,457.8795464916508
48,2020-03-10,0,77.8961279507236,280.36467564685165,True,49,7.7257747270087105,457.8795464916508
49,2020-03-11,0,77.8961279507236,280.36467564685165,True,50,8.936717747662904,457.8795464916508
50,2020-03-12,0,77.8961279507236,280.36467564685165,True,51,10.33391792826078,457.8795464916508
51,2020-03-13,0,77.8961279507236,280.36467564685165,True,52,11.944832940343165,457.8795464916508
52,2020-03-14,0,77.8961279507236,280.36467564685165,True,53,13.800570795967676,457.8795464916508
53,2020-03-15,0,77.8961279507236,280.36467564685165,True,54,15.936242160625271,457.8795464916508
54,2020-03-16,0,77.8961279507236,280.36467564685165,True,55,18.391300214456315,457.8795464916508
55,2020-03-17,0,77.8961279507236,280.36467564685165,True,56,21.209847676332394,457.8795464916508
56,2020-03-18,3,77.8961279507236,280.36467564685165,True,57,24.440883529494773,457.8795464916508
57,2020-03-19,3,77.8961279507236,280.36467564685165,True,58,28.13845358320898,457.8795464916508
58,2020-03-20,12,77.8961279507236,280.36467564685165,True,59,32.361659423131215,457.8795464916508
59,2020-03-21,14,77.8961279507236,280.36467564685165,True,60,37.174469962866475,457.8795464916508
60,2020-03-22,28,77.8961279507236,280.36467564685165,True,61,42.64526952270574,457.8795464916508
61,2020-03-23,36,77.8961279507236,280.36467564685165,True,62,48.84606747509288,457.8795464916508
62,2020-03-24,42,77.8961279507236,280.36467564685165,True,63,55.85128902425059,457.8795464916508
63,2020-03-25,48,77.8961279507236,280.36467564685165,True,64,63.73606739404092,457.8795464916508
64,2020-03-26,81,77.8961279507236,280.36467564685165,True,65,72.57396805823659,457.8795464916508
65,2020-03-27,94,77.8961279507236,280.36467564685165,True,66,82.43409958690586,457.8795464916508
66,2020-03-28,102,77.8961279507236,280.36467564685165,True,67,93.37760699131208,457.8795464916508
67,2020-03-29,107,77.8961279507236,280.36467564685165,True,68,105.45360477656014,457.8795464916508
68,2020-03-30,128,77.8961279507236,280.36467564685165,True,69,118.69468833773529,457.8795464916508
69,2020-03-31,143,77.8961279507236,280.36467564685165,True,70,133.1122596893846,457.8795464916508
70,2020-04-01,161,77.8961279507236,280.36467564685165,True,71,148.6920068405622,457.8795464916508
71,2020-04-02,169,77.8961279507236,280.36467564685165,True,72,165.38996897794544,457.8795464916508
72,2020-04-03,186,77.8961279507236,280.36467564685165,True,73,183.1296800752492,457.8795464916508
73,2020-04-04,196,77.8961279507236,280.36467564685165,True,74,201.8008876123214,457.8795464916508
74,2020-04-05,227,77.8961279507236,280.36467564685165,True,75,221.26027061323393,457.8795464916508
75,2020-04-06,244,77.8961279507236,280.36467564685165,True,76,241.33442333913203,457.8795464916508
76,2020-04-07,268,77.8961279507236,280.36467564685165,True,77,261.8251368386933,457.8795464916508
77,2020-04-08,273,77.8961279507236,280.36467564685165,True,78,282.51673027451784,457.8795464916508
