,Report_Date,Canada_british columbia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
56,2020-03-18,186,66.23176514684666,749.9092777796751,True,57,250.9503434795985,1466.4806456275687
57,2020-03-19,231,66.23176514684666,749.9092777796751,True,58,289.40037957935454,1466.4806456275687
58,2020-03-20,271,66.23176514684666,749.9092777796751,True,59,332.1746902331659,1466.4806456275687
59,2020-03-21,424,66.23176514684666,749.9092777796751,True,60,379.29009758662517,1466.4806456275687
60,2020-03-22,424,66.23176514684666,749.9092777796751,True,61,430.62371614625323,1466.4806456275687
61,2020-03-23,472,66.23176514684666,749.9092777796751,True,62,485.8922393901198,1466.4806456275687
62,2020-03-24,617,66.23176514684666,749.9092777796751,True,63,544.640857723043,1466.4806456275687
63,2020-03-25,617,66.23176514684666,749.9092777796751,True,64,606.2455482492571,1466.4806456275687
64,2020-03-26,725,66.23176514684666,749.9092777796751,True,65,669.9311500620474,1466.4806456275687
65,2020-03-27,725,66.23176514684666,749.9092777796751,True,66,734.8054339598701,1466.4806456275687
66,2020-03-28,884,66.23176514684666,749.9092777796751,True,67,799.9066719733518,1466.4806456275687
67,2020-03-29,884,66.23176514684666,749.9092777796751,True,68,864.2596499080942,1466.4806456275687
68,2020-03-30,970,66.23176514684666,749.9092777796751,True,69,926.9333539239001,1466.4806456275687
69,2020-03-31,1013,66.23176514684666,749.9092777796751,True,70,987.0932135264962,1466.4806456275687
70,2020-04-01,1013,66.23176514684666,749.9092777796751,True,71,1044.0419061454352,1466.4806456275687
71,2020-04-02,1121,66.23176514684666,749.9092777796751,True,72,1097.2449791277465,1466.4806456275687
72,2020-04-03,1174,66.23176514684666,749.9092777796751,True,73,1146.3402725435883,1466.4806456275687
73,2020-04-04,1203,66.23176514684666,749.9092777796751,True,74,1191.1326281129575,1466.4806456275687
74,2020-04-05,1203,66.23176514684666,749.9092777796751,True,75,1231.5771299636524,1466.4806456275687
75,2020-04-06,1266,66.23176514684666,749.9092777796751,True,76,1267.7549339989826,1466.4806456275687
76,2020-04-07,1266,66.23176514684666,749.9092777796751,True,77,1299.8456869378517,1466.4806456275687
77,2020-04-08,1291,66.23176514684666,749.9092777796751,True,78,1328.0998766558746,1466.4806456275687
