,Report_Date,Saint Kitts and Nevis_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
20,2020-02-11,0,78.60739808123408,12.646261785981508,False,21,0.005478355645593918,0.0069717009575007175
21,2020-02-12,0,78.60739808123408,12.646261785981508,False,22,0.0063422393818521015,0.0069717009575007175
22,2020-02-13,0,78.60739808123408,12.646261785981508,False,23,0.0073423096793476085,0.0069717009575007175
23,2020-02-14,0,78.60739808123408,12.646261785981508,False,24,0.008500022150153611,0.0069717009575007175
24,2020-02-15,0,78.60739808123408,12.646261785981508,False,25,0.00984020806884012,0.0069717009575007175
25,2020-02-16,0,78.60739808123408,12.646261785981508,False,26,0.011391603916261374,0.0069717009575007175
26,2020-02-17,0,78.60739808123408,12.646261785981508,False,27,0.013187463463536858,0.0069717009575007175
27,2020-02-18,0,78.60739808123408,12.646261785981508,False,28,0.015266265081244373,0.0069717009575007175
28,2020-02-19,0,78.60739808123408,12.646261785981508,False,29,0.017672528846564894,0.0069717009575007175
29,2020-02-20,0,78.60739808123408,12.646261785981508,False,30,0.020457760168433037,0.0069717009575007175
30,2020-02-21,0,78.60739808123408,12.646261785981508,False,31,0.023681539085794893,0.0069717009575007175
31,2020-02-22,0,78.60739808123408,12.646261785981508,False,32,0.027412777145176866,0.0069717009575007175
32,2020-02-23,0,78.60739808123408,12.646261785981508,False,33,0.03173116685806028,0.0069717009575007175
33,2020-02-24,0,78.60739808123408,12.646261785981508,False,34,0.036728852199955184,0.0069717009575007175
34,2020-02-25,0,78.60739808123408,12.646261785981508,False,35,0.04251235245935433,0.0069717009575007175
35,2020-02-26,0,78.60739808123408,12.646261785981508,False,36,0.04920477598341687,0.0069717009575007175
36,2020-02-27,0,78.60739808123408,12.646261785981508,False,37,0.056948364989720515,0.0069717009575007175
37,2020-02-28,0,78.60739808123408,12.646261785981508,False,38,0.06590741758719432,0.0069717009575007175
38,2020-02-29,0,78.60739808123408,12.646261785981508,False,39,0.0762716384071255,0.0069717009575007175
39,2020-03-01,0,78.60739808123408,12.646261785981508,False,40,0.08825997467047687,0.0069717009575007175
40,2020-03-02,0,78.60739808123408,12.646261785981508,False,41,0.10212499992586564,0.0069717009575007175
41,2020-03-03,0,78.60739808123408,12.646261785981508,False,42,0.11815791280512541,0.0069717009575007175
42,2020-03-04,0,78.60739808123408,12.646261785981508,False,43,0.13669422255586777,0.0069717009575007175
43,2020-03-05,0,78.60739808123408,12.646261785981508,False,44,0.15812019625027585,0.0069717009575007175
44,2020-03-06,0,78.60739808123408,12.646261785981508,False,45,0.18288014364292451,0.0069717009575007175
45,2020-03-07,0,78.60739808123408,12.646261785981508,False,46,0.21148461357770185,0.0069717009575007175
46,2020-03-08,0,78.60739808123408,12.646261785981508,False,47,0.24451956917900988,0.0069717009575007175
47,2020-03-09,0,78.60739808123408,12.646261785981508,False,48,0.28265659590019204,0.0069717009575007175
48,2020-03-10,0,78.60739808123408,12.646261785981508,False,49,0.32666417437273854,0.0069717009575007175
49,2020-03-11,0,78.60739808123408,12.646261785981508,False,50,0.37742001575696643,0.0069717009575007175
50,2020-03-12,0,78.60739808123408,12.646261785981508,False,51,0.4359244070091369,0.0069717009575007175
51,2020-03-13,0,78.60739808123408,12.646261785981508,False,52,0.5033144423581029,0.0069717009575007175
52,2020-03-14,0,78.60739808123408,12.646261785981508,False,53,0.5808789196492312,0.0069717009575007175
53,2020-03-15,0,78.60739808123408,12.646261785981508,False,54,0.6700735495964121,0.0069717009575007175
54,2020-03-16,0,78.60739808123408,12.646261785981508,False,55,0.772535955412485,0.0069717009575007175
55,2020-03-17,0,78.60739808123408,12.646261785981508,False,56,0.8900997228791946,0.0069717009575007175
56,2020-03-18,0,78.60739808123408,12.646261785981508,False,57,1.0248064909134542,0.0069717009575007175
57,2020-03-19,0,78.60739808123408,12.646261785981508,False,58,1.178914747132643,0.0069717009575007175
58,2020-03-20,0,78.60739808123408,12.646261785981508,False,59,1.3549036141643287,0.0069717009575007175
59,2020-03-21,0,78.60739808123408,12.646261785981508,False,60,1.555469491631154,0.0069717009575007175
60,2020-03-22,0,78.60739808123408,12.646261785981508,False,61,1.7835129803761693,0.0069717009575007175
61,2020-03-23,0,78.60739808123408,12.646261785981508,False,62,2.04211310289971,0.0069717009575007175
62,2020-03-24,0,78.60739808123408,12.646261785981508,False,63,2.3344855150312394,0.0069717009575007175
63,2020-03-25,2,78.60739808123408,12.646261785981508,False,64,2.663921275713042,0.0069717009575007175
64,2020-03-26,2,78.60739808123408,12.646261785981508,False,65,3.0337029323392866,0.0069717009575007175
65,2020-03-27,2,78.60739808123408,12.646261785981508,False,66,3.4469953419552555,0.0069717009575007175
66,2020-03-28,2,78.60739808123408,12.646261785981508,False,67,3.9067099471817763,0.0069717009575007175
67,2020-03-29,2,78.60739808123408,12.646261785981508,False,68,4.415343302386918,0.0069717009575007175
68,2020-03-30,7,78.60739808123408,12.646261785981508,False,69,4.974793573500193,0.0069717009575007175
69,2020-03-31,8,78.60739808123408,12.646261785981508,False,70,5.586162454261258,0.0069717009575007175
70,2020-04-01,8,78.60739808123408,12.646261785981508,False,71,6.249554191588993,0.0069717009575007175
71,2020-04-02,9,78.60739808123408,12.646261785981508,False,72,6.963887678256396,0.0069717009575007175
72,2020-04-03,9,78.60739808123408,12.646261785981508,False,73,7.726741077800538,0.0069717009575007175
73,2020-04-04,9,78.60739808123408,12.646261785981508,False,74,8.53425023588601,0.0069717009575007175
74,2020-04-05,10,78.60739808123408,12.646261785981508,False,75,9.381081238777359,0.0069717009575007175
75,2020-04-06,10,78.60739808123408,12.646261785981508,False,76,10.260493201038486,0.0069717009575007175
76,2020-04-07,11,78.60739808123408,12.646261785981508,False,77,11.164499566418876,0.0069717009575007175
77,2020-04-08,11,78.60739808123408,12.646261785981508,False,78,12.08412555496799,0.0069717009575007175
