,Report_Date,Morocco_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
50,2020-03-12,6,80.71902664358817,1605.044726524352,False,51,45.646113135620894,3210.089453048703
51,2020-03-13,7,80.71902664358817,1605.044726524352,False,52,52.52927168793769,3210.089453048703
52,2020-03-14,17,80.71902664358817,1605.044726524352,False,53,60.43054778906176,3210.089453048703
53,2020-03-15,28,80.71902664358817,1605.044726524352,False,54,69.49415011873039,3210.089453048703
54,2020-03-16,29,80.71902664358817,1605.044726524352,False,55,79.88266846285431,3210.089453048703
55,2020-03-17,38,80.71902664358817,1605.044726524352,False,56,91.77875959385169,3210.089453048703
56,2020-03-18,49,80.71902664358817,1605.044726524352,False,57,105.38676696149685,3210.089453048703
57,2020-03-19,63,80.71902664358817,1605.044726524352,False,58,120.93418063573604,3210.089453048703
58,2020-03-20,77,80.71902664358817,1605.044726524352,False,59,138.672813033008,3210.089453048703
59,2020-03-21,96,80.71902664358817,1605.044726524352,False,60,158.87952952341388,3210.089453048703
60,2020-03-22,115,80.71902664358817,1605.044726524352,False,61,181.8563316869338,3210.089453048703
61,2020-03-23,143,80.71902664358817,1605.044726524352,False,62,207.92954643751006,3210.089453048703
62,2020-03-24,170,80.71902664358817,1605.044726524352,False,63,237.44782965243905,3210.089453048703
63,2020-03-25,225,80.71902664358817,1605.044726524352,False,64,270.77865356138153,3210.089453048703
64,2020-03-26,275,80.71902664358817,1605.044726524352,False,65,308.302920747686,3210.089453048703
65,2020-03-27,345,80.71902664358817,1605.044726524352,False,66,350.4073448754233,3210.089453048703
66,2020-03-28,402,80.71902664358817,1605.044726524352,False,67,397.4742726998996,3210.089453048703
67,2020-03-29,479,80.71902664358817,1605.044726524352,False,68,449.86870912260827,3210.089453048703
68,2020-03-30,556,80.71902664358817,1605.044726524352,False,69,507.92246274303534,3210.089453048703
69,2020-03-31,617,80.71902664358817,1605.044726524352,False,70,571.9155660662491,3210.089453048703
70,2020-04-01,654,80.71902664358817,1605.044726524352,False,71,642.0554466332113,3210.089453048703
71,2020-04-02,708,80.71902664358817,1605.044726524352,False,72,718.4547229409501,3210.089453048703
72,2020-04-03,791,80.71902664358817,1605.044726524352,False,73,801.1089416668383,3210.089453048703
73,2020-04-04,919,80.71902664358817,1605.044726524352,False,74,889.8760051821519,3210.089453048703
74,2020-04-05,1021,80.71902664358817,1605.044726524352,False,75,984.4593812523442,3210.089453048703
75,2020-04-06,1120,80.71902664358817,1605.044726524352,False,76,1084.397345035823,3210.089453048703
76,2020-04-07,1184,80.71902664358817,1605.044726524352,False,77,1189.0603839158669,3210.089453048703
77,2020-04-08,1275,80.71902664358817,1605.044726524352,False,78,1297.6584331011895,3210.089453048703
