,Report_Date,Brazil_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
33,2020-02-24,0,86.35748880848949,30589.268738369814,False,34,56.853407231589436,61178.53747673964
34,2020-02-25,0,86.35748880848949,30589.268738369814,False,35,64.95278871116737,61178.53747673964
35,2020-02-26,1,86.35748880848949,30589.268738369814,False,36,74.20461367769022,61178.53747673964
36,2020-02-27,1,86.35748880848949,30589.268738369814,False,37,84.77243344342867,61178.53747673964
37,2020-02-28,1,86.35748880848949,30589.268738369814,False,38,96.84287968802391,61178.53747673964
38,2020-02-29,2,86.35748880848949,30589.268738369814,False,39,110.62888180633782,61178.53747673964
39,2020-03-01,2,86.35748880848949,30589.268738369814,False,40,126.37332060304719,61178.53747673964
40,2020-03-02,2,86.35748880848949,30589.268738369814,False,41,144.35317378164447,61178.53747673964
41,2020-03-03,2,86.35748880848949,30589.268738369814,False,42,164.8842145551119,61178.53747673964
42,2020-03-04,4,86.35748880848949,30589.268738369814,False,43,188.32633082537654,61178.53747673964
43,2020-03-05,4,86.35748880848949,30589.268738369814,False,44,215.08953860051625,61178.53747673964
44,2020-03-06,13,86.35748880848949,30589.268738369814,False,45,245.64076943691717,61178.53747673964
45,2020-03-07,13,86.35748880848949,30589.268738369814,False,46,280.51151741318256,61178.53747673964
46,2020-03-08,20,86.35748880848949,30589.268738369814,False,47,320.306436051665,61178.53747673964
47,2020-03-09,25,86.35748880848949,30589.268738369814,False,48,365.7129791386724,61178.53747673964
48,2020-03-10,31,86.35748880848949,30589.268738369814,False,49,417.51218079828004,61178.53747673964
49,2020-03-11,38,86.35748880848949,30589.268738369814,False,50,476.5906684441454,61178.53747673964
50,2020-03-12,52,86.35748880848949,30589.268738369814,False,51,543.9539960581466,61178.53747673964
51,2020-03-13,151,86.35748880848949,30589.268738369814,False,52,620.7413729341826,61178.53747673964
52,2020-03-14,151,86.35748880848949,30589.268738369814,False,53,708.2418424299473,61178.53747673964
53,2020-03-15,162,86.35748880848949,30589.268738369814,False,54,807.9119336911758,61178.53747673964
54,2020-03-16,200,86.35748880848949,30589.268738369814,False,55,921.3947634189329,61178.53747673964
55,2020-03-17,321,86.35748880848949,30589.268738369814,False,56,1050.5405004954446,61178.53747673964
56,2020-03-18,372,86.35748880848949,30589.268738369814,False,57,1197.4280188596747,61178.53747673964
57,2020-03-19,621,86.35748880848949,30589.268738369814,False,58,1364.3874478639418,61178.53747673964
58,2020-03-20,793,86.35748880848949,30589.268738369814,False,59,1554.0231782200724,61178.53747673964
59,2020-03-21,1021,86.35748880848949,30589.268738369814,False,60,1769.236688916967,61178.53747673964
60,2020-03-22,1546,86.35748880848949,30589.268738369814,False,61,2013.248319577357,61178.53747673964
61,2020-03-23,1924,86.35748880848949,30589.268738369814,False,62,2289.616817886281,61178.53747673964
62,2020-03-24,2247,86.35748880848949,30589.268738369814,False,63,2602.2551393150297,61178.53747673964
63,2020-03-25,2554,86.35748880848949,30589.268738369814,False,64,2955.4405666086586,61178.53747673964
64,2020-03-26,2985,86.35748880848949,30589.268738369814,False,65,3353.816755997686,61178.53747673964
65,2020-03-27,3417,86.35748880848949,30589.268738369814,False,66,3802.3848220527975,61178.53747673964
66,2020-03-28,3904,86.35748880848949,30589.268738369814,False,67,4306.480073360704,61178.53747673964
67,2020-03-29,4256,86.35748880848949,30589.268738369814,False,68,4871.730554719463,61178.53747673964
68,2020-03-30,4579,86.35748880848949,30589.268738369814,False,69,5503.993208886553,61178.53747673964
69,2020-03-31,5717,86.35748880848949,30589.268738369814,False,70,6209.26333862566,61178.53747673964
70,2020-04-01,6836,86.35748880848949,30589.268738369814,False,71,6993.553251199496,61178.53747673964
71,2020-04-02,8044,86.35748880848949,30589.268738369814,False,72,7862.736648389793,61178.53747673964
72,2020-04-03,9056,86.35748880848949,30589.268738369814,False,73,8822.356642000153,61178.53747673964
73,2020-04-04,10360,86.35748880848949,30589.268738369814,False,74,9877.397371994142,61178.53747673964
74,2020-04-05,11130,86.35748880848949,30589.268738369814,False,75,11032.022179127092,61178.53747673964
75,2020-04-06,12161,86.35748880848949,30589.268738369814,False,76,12289.285138809955,61178.53747673964
76,2020-04-07,14034,86.35748880848949,30589.268738369814,False,77,13650.827351401527,61178.53747673964
77,2020-04-08,16170,86.35748880848949,30589.268738369814,False,78,15116.574358987684,61178.53747673964
