,Report_Date,Saint Lucia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
21,2020-02-12,0,72.22499300793166,11.183124068974534,True,22,0.007455329531847447,20.692325688539476
22,2020-02-13,0,72.22499300793166,11.183124068974534,True,23,0.008743190513400457,20.692325688539476
23,2020-02-14,0,72.22499300793166,11.183124068974534,True,24,0.010253419305416235,20.692325688539476
24,2020-02-15,0,72.22499300793166,11.183124068974534,True,25,0.012024372639539305,20.692325688539476
25,2020-02-16,0,72.22499300793166,11.183124068974534,True,26,0.014101009123568004,20.692325688539476
26,2020-02-17,0,72.22499300793166,11.183124068974534,True,27,0.01653602015267044,20.692325688539476
27,2020-02-18,0,72.22499300793166,11.183124068974534,True,28,0.019391152524457018,20.692325688539476
28,2020-02-19,0,72.22499300793166,11.183124068974534,True,29,0.02273875449328004,20.692325688539476
29,2020-02-20,0,72.22499300793166,11.183124068974534,True,30,0.026663581964791287,20.692325688539476
30,2020-02-21,0,72.22499300793166,11.183124068974534,True,31,0.03126490716363889,20.692325688539476
31,2020-02-22,0,72.22499300793166,11.183124068974534,True,32,0.03665897844997661,20.692325688539476
32,2020-02-23,0,72.22499300793166,11.183124068974534,True,33,0.04298188704128005,20.692325688539476
33,2020-02-24,0,72.22499300793166,11.183124068974534,True,34,0.05039290421227108,20.692325688539476
34,2020-02-25,0,72.22499300793166,11.183124068974534,True,35,0.05907836104835583,20.692325688539476
35,2020-02-26,0,72.22499300793166,11.183124068974534,True,36,0.06925615189722181,20.692325688539476
36,2020-02-27,0,72.22499300793166,11.183124068974534,True,37,0.08118095207605672,20.692325688539476
37,2020-02-28,0,72.22499300793166,11.183124068974534,True,38,0.09515024977687682,20.692325688539476
38,2020-02-29,0,72.22499300793166,11.183124068974534,True,39,0.11151130088951618,20.692325688539476
39,2020-03-01,0,72.22499300793166,11.183124068974534,True,40,0.13066912276164652,20.692325688539476
40,2020-03-02,0,72.22499300793166,11.183124068974534,True,41,0.15309564747434826,20.692325688539476
41,2020-03-03,0,72.22499300793166,11.183124068974534,True,42,0.17934015523784497,20.692325688539476
42,2020-03-04,0,72.22499300793166,11.183124068974534,True,43,0.21004110151448221,20.692325688539476
43,2020-03-05,0,72.22499300793166,11.183124068974534,True,44,0.2459394340598385,20.692325688539476
44,2020-03-06,0,72.22499300793166,11.183124068974534,True,45,0.2878934636969899,20.692325688539476
45,2020-03-07,0,72.22499300793166,11.183124068974534,True,46,0.33689529934988915,20.692325688539476
46,2020-03-08,0,72.22499300793166,11.183124068974534,True,47,0.39408877602754,20.692325688539476
47,2020-03-09,0,72.22499300793166,11.183124068974534,True,48,0.4607886845449015,20.692325688539476
48,2020-03-10,0,72.22499300793166,11.183124068974534,True,49,0.538500942291843,20.692325688539476
49,2020-03-11,0,72.22499300793166,11.183124068974534,True,50,0.6289431120555381,20.692325688539476
50,2020-03-12,0,72.22499300793166,11.183124068974534,True,51,0.7340643664481774,20.692325688539476
51,2020-03-13,0,72.22499300793166,11.183124068974534,True,52,0.8560635950575517,20.692325688539476
52,2020-03-14,1,72.22499300793166,11.183124068974534,True,53,0.9974038494658425,20.692325688539476
53,2020-03-15,2,72.22499300793166,11.183124068974534,True,54,1.1608207150664567,20.692325688539476
54,2020-03-16,2,72.22499300793166,11.183124068974534,True,55,1.3493215002033394,20.692325688539476
55,2020-03-17,2,72.22499300793166,11.183124068974534,True,56,1.5661713790101202,20.692325688539476
56,2020-03-18,2,72.22499300793166,11.183124068974534,True,57,1.8148618875570912,20.692325688539476
57,2020-03-19,2,72.22499300793166,11.183124068974534,True,58,2.099056577102729,20.692325688539476
58,2020-03-20,2,72.22499300793166,11.183124068974534,True,59,2.4225083598050277,20.692325688539476
59,2020-03-21,2,72.22499300793166,11.183124068974534,True,60,2.788943395764114,20.692325688539476
60,2020-03-22,2,72.22499300793166,11.183124068974534,True,61,3.201907577963729,20.692325688539476
61,2020-03-23,3,72.22499300793166,11.183124068974534,True,62,3.6645741053342853,20.692325688539476
62,2020-03-24,3,72.22499300793166,11.183124068974534,True,63,4.179514567713748,20.692325688539476
63,2020-03-25,3,72.22499300793166,11.183124068974534,True,64,4.748441493451613,20.692325688539476
64,2020-03-26,3,72.22499300793166,11.183124068974534,True,65,5.371937185901461,20.692325688539476
65,2020-03-27,3,72.22499300793166,11.183124068974534,True,66,6.0491911590388945,20.692325688539476
66,2020-03-28,3,72.22499300793166,11.183124068974534,True,67,6.777775253835371,20.692325688539476
67,2020-03-29,9,72.22499300793166,11.183124068974534,True,68,7.553489751943266,20.692325688539476
68,2020-03-30,9,72.22499300793166,11.183124068974534,True,69,8.370313499598417,20.692325688539476
69,2020-03-31,13,72.22499300793166,11.183124068974534,True,70,9.220484614481402,20.692325688539476
70,2020-04-01,13,72.22499300793166,11.183124068974534,True,71,10.09472529850832,20.692325688539476
71,2020-04-02,13,72.22499300793166,11.183124068974534,True,72,10.98260586527034,20.692325688539476
72,2020-04-03,13,72.22499300793166,11.183124068974534,True,73,11.873022406829296,20.692325688539476
73,2020-04-04,14,72.22499300793166,11.183124068974534,True,74,12.754743950852404,20.692325688539476
74,2020-04-05,14,72.22499300793166,11.183124068974534,True,75,13.616972952596386,20.692325688539476
75,2020-04-06,14,72.22499300793166,11.183124068974534,True,76,14.449860610073337,20.692325688539476
76,2020-04-07,14,72.22499300793166,11.183124068974534,True,77,15.244926406110222,20.692325688539476
77,2020-04-08,14,72.22499300793166,11.183124068974534,True,78,15.995347401479568,20.692325688539476
