,Report_Date,Iceland_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
56,2020-03-18,250,66.56196568265652,914.9957232954471,True,57,293.86705277138543,1786.1843394138216
57,2020-03-19,330,66.56196568265652,914.9957232954471,True,58,339.07501307991834,1786.1843394138216
58,2020-03-20,409,66.56196568265652,914.9957232954471,True,59,389.47436069233123,1786.1843394138216
59,2020-03-21,473,66.56196568265652,914.9957232954471,True,60,445.1283659146845,1786.1843394138216
60,2020-03-22,568,66.56196568265652,914.9957232954471,True,61,505.94189718192723,1786.1843394138216
61,2020-03-23,588,66.56196568265652,914.9957232954471,True,62,571.6343188998408,1786.1843394138216
62,2020-03-24,648,66.56196568265652,914.9957232954471,True,63,641.7223424950083,1786.1843394138216
63,2020-03-25,737,66.56196568265652,914.9957232954471,True,64,715.5174888870137,1786.1843394138216
64,2020-03-26,802,66.56196568265652,914.9957232954471,True,65,792.1416071004428,1786.1843394138216
65,2020-03-27,890,66.56196568265652,914.9957232954471,True,66,870.5615941576898,1786.1843394138216
66,2020-03-28,963,66.56196568265652,914.9957232954471,True,67,949.6414024854399,1786.1843394138216
67,2020-03-29,1020,66.56196568265652,914.9957232954471,True,68,1028.206269151637,1786.1843394138216
68,2020-03-30,1086,66.56196568265652,914.9957232954471,True,69,1105.1116867710284,1786.1843394138216
69,2020-03-31,1135,66.56196568265652,914.9957232954471,True,70,1179.3086621889622,1786.1843394138216
70,2020-04-01,1220,66.56196568265652,914.9957232954471,True,71,1249.8975730665934,1786.1843394138216
71,2020-04-02,1319,66.56196568265652,914.9957232954471,True,72,1316.1652006150614,1786.1843394138216
72,2020-04-03,1364,66.56196568265652,914.9957232954471,True,73,1377.60262277598,1786.1843394138216
73,2020-04-04,1417,66.56196568265652,914.9957232954471,True,74,1433.9047644083842,1786.1843394138216
74,2020-04-05,1486,66.56196568265652,914.9957232954471,True,75,1484.9548201373973,1786.1843394138216
75,2020-04-06,1562,66.56196568265652,914.9957232954471,True,76,1530.7981186795055,1786.1843394138216
76,2020-04-07,1586,66.56196568265652,914.9957232954471,True,77,1571.6102713778555,1786.1843394138216
77,2020-04-08,1616,66.56196568265652,914.9957232954471,True,78,1607.66389049972,1786.1843394138216
