,Report_Date,Botswana_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
38,2020-02-29,0,86.69222409215804,7.8219638756748795,False,39,0.2048968524649617,0.030400786523262988
39,2020-03-01,0,86.69222409215804,7.8219638756748795,False,40,0.22405484643214446,0.030400786523262988
40,2020-03-02,0,86.69222409215804,7.8219638756748795,False,41,0.24497570290429535,0.030400786523262988
41,2020-03-03,0,86.69222409215804,7.8219638756748795,False,42,0.26781609145167684,0.030400786523262988
42,2020-03-04,0,86.69222409215804,7.8219638756748795,False,43,0.29274552701315315,0.030400786523262988
43,2020-03-05,0,86.69222409215804,7.8219638756748795,False,44,0.31994721224440015,0.030400786523262988
44,2020-03-06,0,86.69222409215804,7.8219638756748795,False,45,0.3496188923180375,0.030400786523262988
45,2020-03-07,0,86.69222409215804,7.8219638756748795,False,46,0.3819737120823567,0.030400786523262988
46,2020-03-08,0,86.69222409215804,7.8219638756748795,False,47,0.4172410628908968,0.030400786523262988
47,2020-03-09,0,86.69222409215804,7.8219638756748795,False,48,0.45566740341277057,0.030400786523262988
48,2020-03-10,0,86.69222409215804,7.8219638756748795,False,49,0.49751703529371494,0.030400786523262988
49,2020-03-11,0,86.69222409215804,7.8219638756748795,False,50,0.5430728106387491,0.030400786523262988
50,2020-03-12,0,86.69222409215804,7.8219638756748795,False,51,0.592636743919979,0.030400786523262988
51,2020-03-13,0,86.69222409215804,7.8219638756748795,False,52,0.6465304960865033,0.030400786523262988
52,2020-03-14,0,86.69222409215804,7.8219638756748795,False,53,0.7050956934014305,0.030400786523262988
53,2020-03-15,0,86.69222409215804,7.8219638756748795,False,54,0.7686940379208341,0.030400786523262988
54,2020-03-16,0,86.69222409215804,7.8219638756748795,False,55,0.8377071606707925,0.030400786523262988
55,2020-03-17,0,86.69222409215804,7.8219638756748795,False,56,0.912536162634854,0.030400786523262988
56,2020-03-18,0,86.69222409215804,7.8219638756748795,False,57,0.993600782863781,0.030400786523262988
57,2020-03-19,0,86.69222409215804,7.8219638756748795,False,58,1.0813381276678766,0.030400786523262988
58,2020-03-20,0,86.69222409215804,7.8219638756748795,False,59,1.1762008903433376,0.030400786523262988
59,2020-03-21,0,86.69222409215804,7.8219638756748795,False,60,1.2786549877090578,0.030400786523262988
60,2020-03-22,0,86.69222409215804,7.8219638756748795,False,61,1.3891765384822932,0.030400786523262988
61,2020-03-23,0,86.69222409215804,7.8219638756748795,False,62,1.5082481098943903,0.030400786523262988
62,2020-03-24,0,86.69222409215804,7.8219638756748795,False,63,1.6363541637242225,0.030400786523262988
63,2020-03-25,0,86.69222409215804,7.8219638756748795,False,64,1.7739756419547592,0.030400786523262988
64,2020-03-26,0,86.69222409215804,7.8219638756748795,False,65,1.9215836464084044,0.030400786523262988
65,2020-03-27,0,86.69222409215804,7.8219638756748795,False,66,2.07963218682291,0.030400786523262988
66,2020-03-28,0,86.69222409215804,7.8219638756748795,False,67,2.248549998603525,0.030400786523262988
67,2020-03-29,0,86.69222409215804,7.8219638756748795,False,68,2.4287314654117504,0.030400786523262988
68,2020-03-30,3,86.69222409215804,7.8219638756748795,False,69,2.6205267229533358,0.030400786523262988
69,2020-03-31,4,86.69222409215804,7.8219638756748795,False,70,2.8242310684352216,0.030400786523262988
70,2020-04-01,4,86.69222409215804,7.8219638756748795,False,71,3.040073854156351,0.030400786523262988
71,2020-04-02,4,86.69222409215804,7.8219638756748795,False,72,3.2682071017876235,0.030400786523262988
72,2020-04-03,4,86.69222409215804,7.8219638756748795,False,73,3.5086941334201973,0.030400786523262988
73,2020-04-04,4,86.69222409215804,7.8219638756748795,False,74,3.7614985728593404,0.030400786523262988
74,2020-04-05,6,86.69222409215804,7.8219638756748795,False,75,4.026474121522947,0.030400786523262988
75,2020-04-06,6,86.69222409215804,7.8219638756748795,False,76,4.303355552635008,0.030400786523262988
76,2020-04-07,6,86.69222409215804,7.8219638756748795,False,77,4.591751389833053,0.030400786523262988
77,2020-04-08,6,86.69222409215804,7.8219638756748795,False,78,4.891138736629476,0.030400786523262988
