,Report_Date,Kyrgyzstan_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
0,2020-01-22,0,87.02602258640968,518.2454147705895,False,1,0.011832399333739169,1036.490829541179
1,2020-01-23,0,87.02602258640968,518.2454147705895,False,2,0.013505961874254648,1036.490829541179
2,2020-01-24,0,87.02602258640968,518.2454147705895,False,3,0.01541622787953013,1036.490829541179
3,2020-01-25,0,87.02602258640968,518.2454147705895,False,4,0.017596674882829542,1036.490829541179
4,2020-01-26,0,87.02602258640968,518.2454147705895,False,5,0.02008551490148828,1036.490829541179
5,2020-01-27,0,87.02602258640968,518.2454147705895,False,6,0.022926363902741474,1036.490829541179
6,2020-01-28,0,87.02602258640968,518.2454147705895,False,7,0.026169005903773974,1036.490829541179
7,2020-01-29,0,87.02602258640968,518.2454147705895,False,8,0.029870265074303303,1036.490829541179
8,2020-01-30,0,87.02602258640968,518.2454147705895,False,9,0.03409500109573517,1036.490829541179
9,2020-01-31,0,87.02602258640968,518.2454147705895,False,10,0.03891724518183508,1036.490829541179
10,2020-02-01,0,87.02602258640968,518.2454147705895,False,11,0.04442149661897965,1036.490829541179
11,2020-02-02,0,87.02602258640968,518.2454147705895,False,12,0.05070420248152334,1036.490829541179
12,2020-02-03,0,87.02602258640968,518.2454147705895,False,13,0.05787544636755476,1036.490829541179
13,2020-02-04,0,87.02602258640968,518.2454147705895,False,14,0.06606087563677115,1036.490829541179
14,2020-02-05,0,87.02602258640968,518.2454147705895,False,15,0.07540390077720975,1036.490829541179
15,2020-02-06,0,87.02602258640968,518.2454147705895,False,16,0.08606820525132083,1036.490829541179
16,2020-02-07,0,87.02602258640968,518.2454147705895,False,17,0.09824060955392586,1036.490829541179
17,2020-02-08,0,87.02602258640968,518.2454147705895,False,18,0.11213433934511906,1036.490829541179
18,2020-02-09,0,87.02602258640968,518.2454147705895,False,19,0.12799275450214018,1036.490829541179
19,2020-02-10,0,87.02602258640968,518.2454147705895,False,20,0.1460936038809227,1036.490829541179
20,2020-02-11,0,87.02602258640968,518.2454147705895,False,21,0.16675387962045063,1036.490829541179
21,2020-02-12,0,87.02602258640968,518.2454147705895,False,22,0.19033535510768707,1036.490829541179
22,2020-02-13,0,87.02602258640968,518.2454147705895,False,23,0.2172509024122751,1036.490829541179
23,2020-02-14,0,87.02602258640968,518.2454147705895,False,24,0.247971698282988,1036.490829541179
24,2020-02-15,0,87.02602258640968,518.2454147705895,False,25,0.28303544287831384,1036.490829541179
25,2020-02-16,0,87.02602258640968,518.2454147705895,False,26,0.32305573251141073,1036.490829541179
26,2020-02-17,0,87.02602258640968,518.2454147705895,False,27,0.3687327470799435,1036.490829541179
27,2020-02-18,0,87.02602258640968,518.2454147705895,False,28,0.42086543480549654,1036.490829541179
28,2020-02-19,0,87.02602258640968,518.2454147705895,False,29,0.48036540173427983,1036.490829541179
29,2020-02-20,0,87.02602258640968,518.2454147705895,False,30,0.5482727414872328,1036.490829541179
30,2020-02-21,0,87.02602258640968,518.2454147705895,False,31,0.6257740723566539,1036.490829541179
31,2020-02-22,0,87.02602258640968,518.2454147705895,False,32,0.7142230844157589,1036.490829541179
32,2020-02-23,0,87.02602258640968,518.2454147705895,False,33,0.8151639392444923,1036.490829541179
33,2020-02-24,0,87.02602258640968,518.2454147705895,False,34,0.9303579095991905,1036.490829541179
34,2020-02-25,0,87.02602258640968,518.2454147705895,False,35,1.0618136962857287,1036.490829541179
35,2020-02-26,0,87.02602258640968,518.2454147705895,False,36,1.211821915039772,1036.490829541179
36,2020-02-27,0,87.02602258640968,518.2454147705895,False,37,1.3829943077373463,1036.490829541179
37,2020-02-28,0,87.02602258640968,518.2454147705895,False,38,1.5783083000434377,1036.490829541179
38,2020-02-29,0,87.02602258640968,518.2454147705895,False,39,1.8011576018241722,1036.490829541179
39,2020-03-01,0,87.02602258640968,518.2454147705895,False,40,2.0554096272839577,1036.490829541179
40,2020-03-02,0,87.02602258640968,518.2454147705895,False,41,2.3454705985594866,1036.490829541179
41,2020-03-03,0,87.02602258640968,518.2454147705895,False,42,2.676359288744848,1036.490829541179
42,2020-03-04,0,87.02602258640968,518.2454147705895,False,43,3.0537904568475933,1036.490829541179
43,2020-03-05,0,87.02602258640968,518.2454147705895,False,44,3.4842691260796013,1036.490829541179
44,2020-03-06,0,87.02602258640968,518.2454147705895,False,45,3.9751969553029007,1036.490829541179
45,2020-03-07,0,87.02602258640968,518.2454147705895,False,46,4.5349920472380205,1036.490829541179
46,2020-03-08,0,87.02602258640968,518.2454147705895,False,47,5.1732236203886055,1036.490829541179
47,2020-03-09,0,87.02602258640968,518.2454147705895,False,48,5.90076303656026,1036.490829541179
48,2020-03-10,0,87.02602258640968,518.2454147705895,False,49,6.729952711591043,1036.490829541179
49,2020-03-11,0,87.02602258640968,518.2454147705895,False,50,7.674794429170967,1036.490829541179
50,2020-03-12,0,87.02602258640968,518.2454147705895,False,51,8.75115850768364,1036.490829541179
51,2020-03-13,0,87.02602258640968,518.2454147705895,False,52,9.977015113644363,1036.490829541179
52,2020-03-14,0,87.02602258640968,518.2454147705895,False,53,11.37268874163827,1036.490829541179
53,2020-03-15,0,87.02602258640968,518.2454147705895,False,54,12.961136450772539,1036.490829541179
54,2020-03-16,0,87.02602258640968,518.2454147705895,False,55,14.768249813266879,1036.490829541179
55,2020-03-17,0,87.02602258640968,518.2454147705895,False,56,16.82317963297659,1036.490829541179
56,2020-03-18,3,87.02602258640968,518.2454147705895,False,57,19.158681259794427,1036.490829541179
57,2020-03-19,3,87.02602258640968,518.2454147705895,False,58,21.811476677461204,1036.490829541179
58,2020-03-20,6,87.02602258640968,518.2454147705895,False,59,24.822627383635485,1036.490829541179
59,2020-03-21,14,87.02602258640968,518.2454147705895,False,60,28.237909310016953,1036.490829541179
60,2020-03-22,14,87.02602258640968,518.2454147705895,False,61,32.108177541996135,1036.490829541179
61,2020-03-23,16,87.02602258640968,518.2454147705895,False,62,36.48970429393808,1036.490829541179
62,2020-03-24,42,87.02602258640968,518.2454147705895,False,63,41.44446840292788,1036.490829541179
63,2020-03-25,44,87.02602258640968,518.2454147705895,False,64,47.0403684922539,1036.490829541179
64,2020-03-26,44,87.02602258640968,518.2454147705895,False,65,53.35132497761673,1036.490829541179
65,2020-03-27,58,87.02602258640968,518.2454147705895,False,66,60.45722842019456,1036.490829541179
66,2020-03-28,58,87.02602258640968,518.2454147705895,False,67,68.44368372862887,1036.490829541179
67,2020-03-29,84,87.02602258640968,518.2454147705895,False,68,77.40149198184409,1036.490829541179
68,2020-03-30,94,87.02602258640968,518.2454147705895,False,69,87.42580511013229,1036.490829541179
69,2020-03-31,107,87.02602258640968,518.2454147705895,False,70,98.61488463888718,1036.490829541179
70,2020-04-01,111,87.02602258640968,518.2454147705895,False,71,111.0683958915847,1036.490829541179
71,2020-04-02,116,87.02602258640968,518.2454147705895,False,72,124.88517558694156,1036.490829541179
72,2020-04-03,130,87.02602258640968,518.2454147705895,False,73,140.16042605036407,1036.490829541179
73,2020-04-04,144,87.02602258640968,518.2454147705895,False,74,156.98231571464507,1036.490829541179
74,2020-04-05,147,87.02602258640968,518.2454147705895,False,75,175.42800521642255,1036.490829541179
75,2020-04-06,216,87.02602258640968,518.2454147705895,False,76,195.55917216015823,1036.490829541179
76,2020-04-07,228,87.02602258640968,518.2454147705895,False,77,217.4171746293126,1036.490829541179
77,2020-04-08,270,87.02602258640968,518.2454147705895,False,78,241.01807018564264,1036.490829541179
