,Report_Date,Antigua and Barbuda_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
32,2020-02-23,0,81.57254875460518,25.99658821768682,False,33,0.054730353095414644,0.0834956636834614
33,2020-02-24,0,81.57254875460518,25.99658821768682,False,34,0.06301647246185144,0.0834956636834614
34,2020-02-25,0,81.57254875460518,25.99658821768682,False,35,0.07255534932186754,0.0834956636834614
35,2020-02-26,0,81.57254875460518,25.99658821768682,False,36,0.08353581438463219,0.0834956636834614
36,2020-02-27,0,81.57254875460518,25.99658821768682,False,37,0.09617497554049693,0.0834956636834614
37,2020-02-28,0,81.57254875460518,25.99658821768682,False,38,0.1107223919190385,0.0834956636834614
38,2020-02-29,0,81.57254875460518,25.99658821768682,False,39,0.1274648443941416,0.0834956636834614
39,2020-03-01,0,81.57254875460518,25.99658821768682,False,40,0.14673178130146414,0.0834956636834614
40,2020-03-02,0,81.57254875460518,25.99658821768682,False,41,0.16890152637034292,0.0834956636834614
41,2020-03-03,0,81.57254875460518,25.99658821768682,False,42,0.19440834419940903,0.0834956636834614
42,2020-03-04,0,81.57254875460518,25.99658821768682,False,43,0.22375046668452972,0.0834956636834614
43,2020-03-05,0,81.57254875460518,25.99658821768682,False,44,0.2574991911477515,0.0834956636834614
44,2020-03-06,0,81.57254875460518,25.99658821768682,False,45,0.29630916682249475,0.0834956636834614
45,2020-03-07,0,81.57254875460518,25.99658821768682,False,46,0.3409299898635689,0.0834956636834614
46,2020-03-08,0,81.57254875460518,25.99658821768682,False,47,0.3922192268674779,0.0834956636834614
47,2020-03-09,0,81.57254875460518,25.99658821768682,False,48,0.4511569812675687,0.0834956636834614
48,2020-03-10,0,81.57254875460518,25.99658821768682,False,49,0.5188621036172809,0.0834956636834614
49,2020-03-11,0,81.57254875460518,25.99658821768682,False,50,0.5966101227193767,0.0834956636834614
50,2020-03-12,0,81.57254875460518,25.99658821768682,False,51,0.6858529360009523,0.0834956636834614
51,2020-03-13,1,81.57254875460518,25.99658821768682,False,52,0.7882402397019941,0.0834956636834614
52,2020-03-14,1,81.57254875460518,25.99658821768682,False,53,0.9056425964599187,0.0834956636834614
53,2020-03-15,1,81.57254875460518,25.99658821768682,False,54,1.0401759226535836,0.0834956636834614
54,2020-03-16,1,81.57254875460518,25.99658821768682,False,55,1.1942270221326465,0.0834956636834614
55,2020-03-17,1,81.57254875460518,25.99658821768682,False,56,1.3704795873687727,0.0834956636834614
56,2020-03-18,1,81.57254875460518,25.99658821768682,False,57,1.571939823664004,0.0834956636834614
57,2020-03-19,1,81.57254875460518,25.99658821768682,False,58,1.8019605170780837,0.0834956636834614
58,2020-03-20,1,81.57254875460518,25.99658821768682,False,59,2.064261954047255,0.0834956636834614
59,2020-03-21,1,81.57254875460518,25.99658821768682,False,60,2.362947605967184,0.0834956636834614
60,2020-03-22,1,81.57254875460518,25.99658821768682,False,61,2.702511918143638,0.0834956636834614
61,2020-03-23,3,81.57254875460518,25.99658821768682,False,62,3.087836904010933,0.0834956636834614
62,2020-03-24,3,81.57254875460518,25.99658821768682,False,63,3.524173574529261,0.0834956636834614
63,2020-03-25,3,81.57254875460518,25.99658821768682,False,64,4.017103586074298,0.0834956636834614
64,2020-03-26,7,81.57254875460518,25.99658821768682,False,65,4.57247595717356,0.0834956636834614
65,2020-03-27,7,81.57254875460518,25.99658821768682,False,66,5.196313413489153,0.0834956636834614
66,2020-03-28,7,81.57254875460518,25.99658821768682,False,67,5.894683042323849,0.0834956636834614
67,2020-03-29,7,81.57254875460518,25.99658821768682,False,68,6.673526682098606,0.0834956636834614
68,2020-03-30,7,81.57254875460518,25.99658821768682,False,69,7.538448070851831,0.0834956636834614
69,2020-03-31,7,81.57254875460518,25.99658821768682,False,70,8.494456452164105,0.0834956636834614
70,2020-04-01,7,81.57254875460518,25.99658821768682,False,71,9.54567024232838,0.0834956636834614
71,2020-04-02,9,81.57254875460518,25.99658821768682,False,72,10.69498951142524,0.0834956636834614
72,2020-04-03,15,81.57254875460518,25.99658821768682,False,73,11.943752201899402,0.0834956636834614
73,2020-04-04,15,81.57254875460518,25.99658821768682,False,74,13.291395661403836,0.0834956636834614
74,2020-04-05,15,81.57254875460518,25.99658821768682,False,75,14.73515129754286,0.0834956636834614
75,2020-04-06,15,81.57254875460518,25.99658821768682,False,76,16.26980473590277,0.0834956636834614
76,2020-04-07,19,81.57254875460518,25.99658821768682,False,77,17.887555367698017,0.0834956636834614
77,2020-04-08,19,81.57254875460518,25.99658821768682,False,78,19.578006307564852,0.0834956636834614
