,Report_Date,Bulgaria_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
42,2020-03-04,0,67.97907159567917,346.30429351367815,True,43,9.93011575651506,670.0391928688944
43,2020-03-05,0,67.97907159567917,346.30429351367815,True,44,11.731641468986398,670.0391928688944
44,2020-03-06,0,67.97907159567917,346.30429351367815,True,45,13.853368397270827,670.0391928688944
45,2020-03-07,0,67.97907159567917,346.30429351367815,True,46,16.34960618778882,670.0391928688944
46,2020-03-08,4,67.97907159567917,346.30429351367815,True,47,19.282862594631396,670.0391928688944
47,2020-03-09,4,67.97907159567917,346.30429351367815,True,48,22.72468590819991,670.0391928688944
48,2020-03-10,4,67.97907159567917,346.30429351367815,True,49,26.75643246090005,670.0391928688944
49,2020-03-11,7,67.97907159567917,346.30429351367815,True,50,31.469876096750475,670.0391928688944
50,2020-03-12,7,67.97907159567917,346.30429351367815,True,51,36.96754636269311,670.0391928688944
51,2020-03-13,23,67.97907159567917,346.30429351367815,True,52,43.36264714796109,670.0391928688944
52,2020-03-14,41,67.97907159567917,346.30429351367815,True,53,50.77836966701788,670.0391928688944
53,2020-03-15,51,67.97907159567917,346.30429351367815,True,54,59.3463773948731,670.0391928688944
54,2020-03-16,52,67.97907159567917,346.30429351367815,True,55,69.20421327748195,670.0391928688944
55,2020-03-17,67,67.97907159567917,346.30429351367815,True,56,80.49137255992889,670.0391928688944
56,2020-03-18,92,67.97907159567917,346.30429351367815,True,57,93.3438132193416,670.0391928688944
57,2020-03-19,94,67.97907159567917,346.30429351367815,True,58,107.88675849972357,670.0391928688944
58,2020-03-20,127,67.97907159567917,346.30429351367815,True,59,124.22580039261891,670.0391928688944
59,2020-03-21,163,67.97907159567917,346.30429351367815,True,60,142.43655074935643,670.0391928688944
60,2020-03-22,187,67.97907159567917,346.30429351367815,True,61,162.55340447113514,670.0391928688944
61,2020-03-23,201,67.97907159567917,346.30429351367815,True,62,184.55834780286384,670.0391928688944
62,2020-03-24,218,67.97907159567917,346.30429351367815,True,63,208.37110171450044,670.0391928688944
63,2020-03-25,242,67.97907159567917,346.30429351367815,True,64,233.84214062169696,670.0391928688944
64,2020-03-26,264,67.97907159567917,346.30429351367815,True,65,260.7501582142652,670.0391928688944
65,2020-03-27,293,67.97907159567917,346.30429351367815,True,66,288.80526902528,670.0391928688944
66,2020-03-28,331,67.97907159567917,346.30429351367815,True,67,317.6586013771018,670.0391928688944
67,2020-03-29,346,67.97907159567917,346.30429351367815,True,68,346.9180187850994,670.0391928688944
68,2020-03-30,359,67.97907159567917,346.30429351367815,True,69,376.1686764589843,670.0391928688944
69,2020-03-31,399,67.97907159567917,346.30429351367815,True,70,404.9962244172485,670.0391928688944
70,2020-04-01,422,67.97907159567917,346.30429351367815,True,71,433.00995215578826,670.0391928688944
71,2020-04-02,457,67.97907159567917,346.30429351367815,True,72,459.86318140933474,670.0391928688944
72,2020-04-03,485,67.97907159567917,346.30429351367815,True,73,485.26874988885345,670.0391928688944
73,2020-04-04,503,67.97907159567917,346.30429351367815,True,74,509.00833488867625,670.0391928688944
74,2020-04-05,531,67.97907159567917,346.30429351367815,True,75,530.9353960793125,670.0391928688944
75,2020-04-06,549,67.97907159567917,346.30429351367815,True,76,550.972426179132,670.0391928688944
76,2020-04-07,577,67.97907159567917,346.30429351367815,True,77,569.103817057305,670.0391928688944
77,2020-04-08,593,67.97907159567917,346.30429351367815,True,78,585.3659175012435,670.0391928688944
